판매중,챗봇ID,챗봇,콘텐츠 타입,스킬ID,스킬,주제,topic,intents,temporal,웹 정상가,웹 판매가,앱 정상가,앱 판매가,앱 정상가(하트 가격),앱 판매가(하트 가격),판매종료 여부,출시일,ARPPU,인당 구매 횟수,건당 구매 금액,진입 사용자수,구매횟수,구매자수,구매 전환율,매출,앱 매출,웹 매출,판매일수,평균 일 거래액,앱 판매일수,앱 평균 일 거래액,웹 판매일수,웹 평균 일 거래액,앱 노출여부,웹 노출여부
,7064,연애부적,,36147,"그 사람은 ""연애상대📍""일까? ""결혼상대💍"" 일까? #수월화타로",,연애,-,-,9750,,9750,,65,,FALSE,2023. 11. 20.,"₩13,195",1.16,"₩11,384",320,51,44,14%,"₩580,600","₩493,200","₩87,400",45,"₩3,477",40,"₩12,330",7,"₩12,486",노출,노출
,5477,현의타로,-,39388,"시험, 합격 발표 좋을까? 빨리 나올까?",-,학업직업,-,-,4500,,4500,,30,,FALSE,2024. 3. 13.,"₩5,386",1.31,"₩4,106",256,143,109,43%,"₩587,100","₩492,600","₩94,500",113,"₩2,191",100,"₩4,926",19,"₩4,974",노출,노출
,4028,타로 읽어주는 언니,,32756,그 사람이 나에게 보여주지 않은 속마음은 뭘까?,,연애,속마음,-,12000,,12000,,80,,FALSE,2023. 8. 17.,"₩10,594",1.22,"₩8,715",74,62,51,69%,"₩540,300","₩492,300","₩48,000",47,"₩8,186",45,"₩10,940",3,"₩16,000",노출,노출
,4154,베리타로,-,26190,지금 이 순간 너의 진짜 속마음 꿰뚫기⚡️,-,연애,속마음,-,15000,12000,7500,6000,50,40,FALSE,2023. 3. 13.,"₩12,036",1.79,"₩6,740",108,75,42,39%,"₩505,500","₩490,500","₩15,000",57,"₩3,859",56,"₩8,759",1,"₩15,000",노출,노출
,3311,타로라포,,36032,"🌸현재 이순간,상대방의 속마음은?🌸#타로라포",,연애,속마음,-,8850,,8850,,59,,FALSE,2023. 11. 15.,"₩22,717",1.78,"₩12,778",52,64,36,69%,"₩817,800","₩489,450","₩328,350",56,"₩11,203",38,"₩12,880",21,"₩15,636",미노출,미노출
,4649,고냥양,,43645,"그 두 사람, 언제 헤어질까? 누가 더 좋아할까?",,연애,-,-,10500,,10500,,70,,FALSE,2024. 10. 2.,"₩26,092",2.53,"₩10,328",75,48,19,25%,"₩495,750","₩489,450","₩6,300",39,"₩4,721",38,"₩12,880",1,"₩6,300",노출,노출
,5378,그대들의 센세,-,28179,"다음 연애 언제, 어디서 시작될까? | 그대들의 센세",-,연애,새로운만남,-,12000,,6000,,40,,TRUE,2023. 6. 8.,"₩6,185",1.04,"₩5,968",309,114,110,36%,"₩680,400","₩488,400","₩192,000",91,"₩3,150",79,"₩6,182",16,"₩12,000",미노출,미노출
,1847,라망타로,-,32364,"😍내가 좋은 이유: 그 사람이 날 좋아하는 이유- 긍정적인 면, 부정적인 면👩‍❤️‍👨앞으로의 관계운까지 #커플 #짝사랑 #썸 #이별 #재회까지 (7카드, 8500자)",-,연애,재회|썸짝사랑,-,42750,,42750,,285,,FALSE,2023. 8. 13.,"₩22,186",1.00,"₩22,186",48,22,22,46%,"₩488,100","₩488,100",₩0,13,"₩15,745",13,"₩37,546",0,-,노출,노출
,6506,타로여신 에리카💕,-,32928,{{이름}}님의 마음을 흔드는 그 사람의 속마음🌙,-,연애,속마음,-,18000,,9000,,60,,FALSE,2023. 8. 22.,"₩9,188",1.09,"₩8,423",121,60,55,45%,"₩505,350","₩487,350","₩18,000",36,"₩6,163",36,"₩13,538",1,"₩18,000",노출,노출
,3278,탈리타로 TALIE TAROT,-,26377,그 사람 진단서 ✍️📄,-,연애,-,-,21000,,10500,,70,,FALSE,2023. 3. 27.,"₩21,923",2.04,"₩10,755",71,53,26,37%,"₩570,000","₩486,000","₩84,000",44,"₩6,867",42,"₩11,571",3,"₩28,000",노출,노출
,4037,타로의 연금술사 로빈,,33625,앞으로 그 사람과 나의 연애운은 어떨까?,,연애,-,-,9000,,9000,,60,,FALSE,2023. 9. 11.,"₩20,016",2.44,"₩8,203",70,61,25,36%,"₩500,400","₩485,400","₩15,000",57,"₩6,178",57,"₩8,516",1,"₩15,000",노출,노출
,3311,타로라포,,36440,그 사람과 나의 궁합(겉궁합/속궁합) 🤴🏻👸🏻#타로라포,,연애,궁합,-,8850,,8850,,59,,FALSE,2023. 11. 30.,"₩13,836",1.10,"₩12,633",451,46,42,9%,"₩581,100","₩485,100","₩96,000",37,"₩5,534",32,"₩15,159",7,"₩13,714",미노출,미노출
,7358,타로 선배,,33613,"날 좋아하는 사람 + 솔탈 언제, 누구와?",,연애,새로운만남,-,17000,,12750,,85,,FALSE,2023. 9. 10.,"₩14,574",1.16,"₩12,541",70,43,37,53%,"₩539,250","₩484,350","₩54,900",38,"₩7,595",36,"₩13,454",2,"₩27,450",노출,노출
,3800,타로가즘,-,27094,그 사람과 다시 만날 수 있을까? [재회운],-,연애,재회,-,18000,8250,9000,8250,60,55,FALSE,2023. 4. 27.,"₩12,255",1.24,"₩9,863",138,82,66,48%,"₩808,800","₩484,050","₩324,750",58,"₩8,008",35,"₩13,830",23,"₩14,120",노출,노출
,5177,미로에 타로,-,28373,"재회, 우리 다시 만날 수 있을까",-,연애,재회,-,18000,,9000,,60,,FALSE,2023. 5. 19.,"₩11,725",1.20,"₩9,770",148,66,55,37%,"₩644,850","₩482,850","₩162,000",55,"₩5,419",49,"₩9,854",9,"₩18,000",노출,노출
,1847,라망타로,-,25957,간단 썸 연애운 : 30일 내로 썸이 연애로 이어질까?#썸 #연애 #연애운,-,연애,썸짝사랑,-,9000,,9000,,60,,FALSE,2023. 2. 21.,"₩7,542",1.61,"₩4,675",118,121,75,64%,"₩565,650","₩481,950","₩83,700",83,"₩5,142",76,"₩6,341",10,"₩8,370",노출,노출
,1889,정답 오빠,,33631,너만 모르는 그 사람의 진심,,연애,속마음,-,11900,10900,9000,8100,60,54,FALSE,2023. 9. 11.,"₩10,713",1.42,"₩7,562",71,68,48,68%,"₩514,200","₩481,800","₩32,400",52,"₩7,562",51,"₩9,447",2,"₩16,200",노출,노출
,44,풀리피,타로,2341,이번 여행운은 어때?,기타,일반운세,-,-,0,,0,,0,,FALSE,2021. 3. 3.,₩737,1.43,₩514,"27,570",967,675,2%,"₩497,250","₩481,650","₩15,000",615,₩426,609,₩791,9,"₩1,667",노출,노출
,5378,그대들의 센세,-,29199,걔도 지금 나 보고 싶을까? | 그대들의 센세,-,연애,-,-,6000,,3000,,20,,TRUE,2023. 5. 31.,"₩4,010",1.41,"₩2,849",372,190,135,36%,"₩541,350","₩481,350","₩60,000",155,"₩1,933",149,"₩3,231",10,"₩6,000",미노출,미노출
,4103,타로스윗,-,33283,🍀내 고민 어떻게 해결될까?✨,-,기타,-,-,7500,6750,7500,6750,50,45,FALSE,2023. 8. 30.,"₩10,859",1.75,"₩6,189",155,93,53,34%,"₩575,550","₩481,050","₩94,500",82,"₩3,327",69,"₩6,972",13,"₩7,269",노출,노출
,3806,신디의 채널링 타로,-,25855,그 사람과 오래 갈 수 있을까?,-,연애,-,-,15000,11700,7500,5850,50,39,FALSE,2023. 2. 17.,"₩10,296",1.60,"₩6,421",92,93,58,63%,"₩597,150","₩481,050","₩116,100",68,"₩5,529",60,"₩8,018",8,"₩14,513",노출,노출
,3350,달님이,-,25479,그사람 속마음,-,연애,속마음,-,15000,12000,7500,6000,50,40,FALSE,2023. 1. 30.,"₩12,875",1.82,"₩7,082",111,100,55,50%,"₩708,150","₩480,150","₩228,000",83,"₩5,132",64,"₩7,502",19,"₩12,000",노출,노출
,3323,남자마녀블레스,,31930,대박운이 다가옵니다. 꼭 확인하세요!!🧧💸❤️,,일반운세,-,-,9000,,9000,,60,,FALSE,2023. 7. 29.,"₩11,168",1.22,"₩9,174",90,56,46,51%,"₩513,750","₩476,850","₩36,900",39,"₩6,943",36,"₩13,246",3,"₩12,300",노출,노출
,3287,음유타로,-,27117,"지금 이 순간, 당신을 좋아하고 있는 사람❗",-,연애,-,-,18000,16500,9000,8250,60,55,FALSE,2023. 4. 19.,"₩9,867",1.28,"₩7,709",78,64,50,64%,"₩493,350","₩476,850","₩16,500",35,"₩8,362",34,"₩14,025",1,"₩16,500",노출,노출
,3287,음유타로,-,31908,[재회운] 우리 다시 시작할 수 있을까?,-,연애,재회,-,18000,,9000,,60,,FALSE,2023. 7. 29.,"₩9,150",1.08,"₩8,496",101,56,52,51%,"₩475,800","₩475,800",₩0,33,"₩8,347",33,"₩14,418",0,-,노출,노출
,3287,음유타로,-,28139,지금 날 진정 좋아하고 있는 사람이 있을까?,-,연애,-,-,18000,16800,9000,8400,60,56,FALSE,2023. 5. 12.,"₩10,474",1.30,"₩8,070",79,61,47,59%,"₩492,300","₩475,500","₩16,800",34,"₩9,653",34,"₩13,985",1,"₩16,800",노출,노출
,6005,운명을읽는천사들,,35012,넌 언제쯤 나에게 연락할거니?(재회운) 📞✉️📧#타로샐리,,연애,재회,-,9750,,9750,,65,,FALSE,2023. 10. 21.,"₩11,328",1.08,"₩10,457",191,52,48,25%,"₩543,750","₩475,350","₩68,400",43,"₩4,688",39,"₩12,188",4,"₩17,100",노출,노출
,3701,예쁜 종이쪼가리,-,26468,우리는 어떤 인연일까?,-,연애,-,-,15000,,10500,,70,,FALSE,2023. 3. 29.,"₩16,440",1.80,"₩9,133",56,54,30,54%,"₩493,200","₩475,200","₩18,000",42,"₩7,829",41,"₩11,590",1,"₩18,000",노출,노출
,3287,음유타로,-,31609,나에 대한 너의 솔직한 감정을 알고싶어,-,기타,-,-,18000,,9000,,60,,FALSE,2023. 7. 22.,"₩9,312",1.14,"₩8,188",74,58,51,69%,"₩474,900","₩474,900",₩0,29,"₩12,177",29,"₩16,376",0,-,노출,노출
,4031,타로 말랑이,,33451,너가 궁금했던 그 사람의 속마음은 이거야!,,연애,속마음,-,9000,,9000,,60,,FALSE,2023. 9. 5.,"₩13,315",1.54,"₩8,665",102,63,41,40%,"₩545,900","₩474,900","₩71,000",55,"₩4,475",51,"₩9,312",5,"₩14,200",노출,노출
,1847,라망타로,-,26295,간단 싱글운: 30일 내로 연인이 생길까?,-,연애,-,-,9000,,9000,,60,,FALSE,2023. 3. 16.,"₩6,777",1.42,"₩4,762",106,111,78,74%,"₩528,600","₩474,600","₩54,000",79,"₩5,564",75,"₩6,328",6,"₩9,000",노출,노출
,3323,남자마녀블레스,,39883,"그사람의 머릿속, 나에 대한 생각들은? 🩷💚",,연애,-,-,8850,,8850,,59,,FALSE,2024. 4. 2.,"₩19,275",1.86,"₩10,379",41,52,28,68%,"₩539,700","₩472,650","₩67,050",50,"₩8,177",45,"₩10,503",6,"₩11,175",노출,노출
,3701,예쁜 종이쪼가리,-,36098,그 사람과 나의 궁합은?,-,연애,궁합,-,15000,,10500,,70,,FALSE,2023. 11. 16.,"₩11,620",1.12,"₩10,409",629,48,43,7%,"₩499,650","₩469,650","₩30,000",35,"₩3,010",33,"₩14,232",2,"₩15,000",노출,노출
,52,판밍밍,사주,19259,[할로윈 프로모션] 살풀이: 타고난 살과 2022년의 살,팔자,일반운세,-,신년운세,16800,,8400,,56,,TRUE,2021. 10. 27.,"₩8,011",1.00,"₩8,011","3,030",69,69,2%,"₩552,750","₩468,750","₩84,000",5,"₩46,063",5,"₩93,750",2,"₩42,000",미노출,미노출
,4037,타로의 연금술사 로빈,,32195,그 사람에게 나는 어떤 의미일까?,,연애,-,-,9000,,9000,,60,,FALSE,2023. 8. 3.,"₩11,097",1.39,"₩7,976",70,64,46,66%,"₩510,450","₩468,450","₩42,000",45,"₩8,233",41,"₩11,426",4,"₩10,500",노출,노출
,3170,타로마녀 둔자,,33123,썸타고 있는 그 사람의 속마음과 앞으로의 관계 흐름💖,,연애,속마음|썸짝사랑,-,15000,9000,15000,9000,100,60,FALSE,2024. 11. 24.,"₩37,579",3.29,"₩11,437",24,46,14,58%,"₩526,100","₩468,150","₩57,950",43,"₩9,926",38,"₩12,320",5,"₩11,590",노출,노출
,10523,관상가 오연희,기타,56086,{{이름}}님 관상에 보이는 결혼수: 상대 & 시기,결혼,결혼,결혼시기,-,7500,6000,7500,6000,50,40,FALSE,2025. 10. 17.,"₩5,711",1.04,"₩5,512",400,86,83,21%,"₩474,000","₩468,000","₩6,000",59,"₩3,460",59,"₩7,932",1,"₩6,000",노출,노출
,1889,정답 오빠,,33519,"그 사람, 왜 연락 안 할까?",,연애,-,-,11900,9800,9000,7350,60,49,FALSE,2023. 9. 6.,"₩8,945",1.19,"₩7,498",136,68,57,42%,"₩509,850","₩465,750","₩44,100",54,"₩4,358",52,"₩8,957",3,"₩14,700",노출,노출
,6101,발타자르,점성학,30676,[얼리버드] 내 운명의 숨겨진 방향성,기타,연애,속마음,-,100000,49500,50250,24750,335,165,TRUE,2023. 6. 30.,"₩16,055",1.00,"₩16,055","1,304",29,29,2%,"₩465,600","₩465,600",₩0,8,"₩3,848",8,"₩58,200",0,-,미노출,미노출
,5480,타로나무숲,-,35627,지금 그 사람의 속마음,-,연애,속마음,-,9000,8100,4500,4050,30,27,FALSE,2023. 11. 2.,"₩7,671",1.84,"₩4,161",113,118,64,57%,"₩490,950","₩463,950","₩27,000",97,"₩3,719",95,"₩4,884",3,"₩9,000",노출,노출
,3572,베누스,-,25787,궁금한 그 사람의 속마음은?,-,연애,속마음,-,9000,,4500,,30,,FALSE,2023. 2. 10.,"₩6,553",1.51,"₩4,350",130,116,77,59%,"₩504,600","₩463,200","₩41,400",57,"₩6,553",55,"₩8,422",5,"₩8,280",노출,노출
,5474,사주타로상담소,-,29194,사주로 풀이하는 연애운,-,연애,-,-,6000,3000,3000,1500,20,10,FALSE,2023. 6. 2.,"₩1,586",1.12,"₩1,416",796,448,400,50%,"₩634,350","₩462,750","₩171,600",193,"₩2,001",174,"₩2,659",49,"₩3,502",노출,노출
,2303,타로 연,,34319,그 사람 진짜 속마음과 앞으로의 행동,,연애,속마음,-,29400,23700,14700,11850,98,79,FALSE,2023. 9. 18.,"₩12,704",1.10,"₩11,599",68,46,42,62%,"₩533,550","₩462,450","₩71,100",41,"₩7,733",38,"₩12,170",3,"₩23,700",노출,노출
,6005,운명을읽는천사들,,33493,[속마음] 알다가도 모를 그 사람...현재 무슨 생각을 하고 있는걸까?😞😞 #샐리타로,,연애,속마음,-,9750,,9750,,65,,FALSE,2023. 9. 8.,"₩14,169",1.40,"₩10,120",54,49,35,65%,"₩495,900","₩461,700","₩34,200",35,"₩9,918",34,"₩13,579",2,"₩17,100",노출,노출
,4097,타로몽몽이,,26297,재회에 대한 상대방의 속마음이 궁금해!! #재회운,,연애,재회|속마음,-,15000,,7500,,50,,FALSE,2023. 3. 17.,"₩7,652",1.33,"₩5,739",120,88,66,55%,"₩505,050","₩460,050","₩45,000",65,"₩4,280",62,"₩7,420",4,"₩11,250",미노출,미노출
,3806,신디의 채널링 타로,-,28269,나에게도 연인이 생길까?,-,연애,-,-,15000,,7500,,50,,FALSE,2023. 5. 15.,"₩9,130",1.50,"₩6,087",83,78,52,63%,"₩474,750","₩459,750","₩15,000",46,"₩6,594",45,"₩10,217",1,"₩15,000",노출,노출
,6506,타로여신 에리카💕,-,32999,요즘 {{이름}}님을 몰래 좋아하고 있는 사람🌙,-,연애,-,-,18000,,9000,,60,,FALSE,2023. 8. 24.,"₩9,377",1.18,"₩7,922",110,58,49,45%,"₩459,450","₩459,450",₩0,35,"₩5,405",35,"₩13,127",0,-,노출,노출
,6506,타로여신 에리카💕,-,32393,[재회운] 그대와 다시 시작할 수 있을까?,-,연애,재회,-,18000,,9000,,60,,FALSE,2023. 8. 9.,"₩11,519",1.37,"₩8,395",81,59,43,53%,"₩495,300","₩459,300","₩36,000",45,"₩6,976",43,"₩10,681",2,"₩18,000",노출,노출
,5477,현의타로,-,31072,타인이 보는 나의 이미지는?,-,기타,-,-,9000,,4500,,30,,FALSE,2023. 7. 16.,"₩6,589",1.48,"₩4,456",126,105,71,56%,"₩467,850","₩458,850","₩9,000",80,"₩3,440",80,"₩5,736",1,"₩9,000",노출,노출
,3287,음유타로,-,27970,지금 생각나는 그 사람의 진짜 속마음을 알고싶어!,-,연애,속마음,-,18000,16800,9000,8400,60,56,FALSE,2023. 5. 9.,"₩8,775",1.07,"₩8,209",134,62,58,43%,"₩508,950","₩458,550","₩50,400",34,"₩6,132",32,"₩14,330",3,"₩16,800",노출,노출
,3287,음유타로,-,30907,요즘 날 몰래 좋아하고 있는 사람이 있을까?!,-,연애,-,-,18000,,9000,,60,,FALSE,2023. 7. 6.,"₩10,012",1.12,"₩8,958",88,57,51,58%,"₩510,600","₩456,600","₩54,000",25,"₩10,864",25,"₩18,264",3,"₩18,000",노출,노출
,3323,남자마녀블레스,,35219,[재회운] 다시 만나야만 합니다🙏왜 나에게 헤어지자고 말했나요? 나에 대한 미련은 없나요?,,연애,재회,-,8850,,8850,,59,,FALSE,2023. 10. 21.,"₩15,092",1.17,"₩12,936",113,42,36,32%,"₩543,300","₩456,450","₩86,850",37,"₩6,626",34,"₩13,425",4,"₩21,713",노출,노출
,4103,타로스윗,-,34348,❤️솔탈! 누구와 어떤 연애를 하게될까?😘,-,연애,-,-,6750,6000,6750,6000,45,40,FALSE,2023. 9. 20.,"₩9,510",1.70,"₩5,606",139,95,56,40%,"₩532,550","₩456,450","₩76,100",83,"₩3,371",76,"₩6,006",9,"₩8,456",노출,노출
,44,풀리피,타로,19174,2학기 성적 어떻게 될까?,기타,일반운세,-,-,1500,,750,,5,,FALSE,2021. 8. 3.,₩355,1.14,₩311,"9,210","1,475","1,295",14%,"₩459,150","₩456,150","₩3,000",157,"₩2,654",157,"₩2,905",2,"₩1,500",미노출,미노출
,3806,신디의 채널링 타로,-,25856,나의 새로운 사랑은 언제 싹틀까?,-,기타,-,-,15000,11700,7500,5850,50,39,FALSE,2023. 2. 17.,"₩7,955",1.31,"₩6,066",91,80,61,67%,"₩485,250","₩455,250","₩30,000",57,"₩5,918",57,"₩7,987",2,"₩15,000",노출,노출
,3890,유히로,,26281,선택 타로: 이 사람 계속 만나도 될까? | 유히로,,기타,-,-,15000,,7500,,50,,TRUE,2023. 3. 28.,"₩8,306",1.11,"₩7,463",246,69,62,25%,"₩514,950","₩454,950","₩60,000",65,"₩2,524",62,"₩7,338",3,"₩20,000",미노출,미노출
,3350,달님이,-,25775,그사람 재회운,-,연애,재회,-,15000,,7500,,50,,FALSE,2023. 2. 13.,"₩9,406",1.32,"₩7,112",173,82,62,36%,"₩583,200","₩454,500","₩128,700",44,"₩5,116",36,"₩12,625",9,"₩14,300",노출,노출
,1847,라망타로,-,34700,"😍beloved: 나를 아낌없이 사랑해주는 이 있을까?🍒그 사람일까? 누구이고 어떤 사람일까? 나에 대한 이미지, 감정, 앞으로의 관계운,시기 조언까지 (6카드 8300자)",-,연애,-,-,39750,,39750,,265,,FALSE,2023. 10. 6.,"₩32,454",1.29,"₩25,242",47,18,14,30%,"₩454,350","₩454,350",₩0,18,"₩8,738",18,"₩25,242",0,-,노출,노출
,3323,남자마녀블레스,,34710,[총4000자] 이미 점지되어진 운명적인 인연의 성향과 두사람의 이야기 🙏,,연애,-,-,9000,,9000,,60,,FALSE,2023. 10. 5.,"₩13,386",1.16,"₩11,519",97,43,37,38%,"₩495,300","₩453,300","₩42,000",39,"₩6,040",37,"₩12,251",2,"₩21,000",노출,노출
,3323,남자마녀블레스,,34312,"그대의 운명, 그사람의 운명, 우리 둘의 운명은?",,연애,-,-,9000,,9000,,60,,FALSE,2023. 9. 19.,"₩12,667",1.54,"₩8,233",64,60,39,61%,"₩494,000","₩453,000","₩41,000",51,"₩6,500",47,"₩9,638",4,"₩10,250",노출,노출
,1847,라망타로,,42230,"간단 이직운 🗂️ 한 달 내로 이직할 수 있을까? 이직 가능여부와 된다면 만족도는 어떤 지까지!(1카드,3400자)",,학업직업,-,-,11550,,11550,,77,,FALSE,2024. 7. 2.,"₩11,861",1.17,"₩10,131",98,48,41,42%,"₩486,300","₩452,700","₩33,600",44,"₩4,912",41,"₩11,041",3,"₩11,200",노출,노출
,7358,타로 선배,,33620,"계속 좋아하면 어떻게 될지, 짝사랑 조언",,연애,썸짝사랑,-,10800,,8100,,54,,FALSE,2023. 9. 10.,"₩10,578",1.28,"₩8,247",88,59,46,52%,"₩486,600","₩452,700","₩33,900",45,"₩6,159",44,"₩10,289",2,"₩16,950",노출,노출
,3536,타로조이픽,-,29919,그 사람은 나와 함께 사랑할 계획을 갖고 있을까?,-,연애,-,-,15000,,7500,,50,,FALSE,2023. 6. 12.,"₩12,064",1.60,"₩7,540",73,64,40,55%,"₩482,550","₩452,550","₩30,000",45,"₩5,303",45,"₩10,057",2,"₩15,000",노출,노출
,44,풀리피,타로,18301,{{이름}}[[이의/의]] 4월 종합운,기타,일반운세,-,-,12000,10800,12000,10800,80,72,FALSE,2021. 3. 2.,"₩11,599",1.03,"₩11,316",202,41,40,20%,"₩463,950","₩451,950","₩12,000",13,"₩23,198",13,"₩34,765",1,"₩12,000",노출,노출
,4388,키스미 타로,,33634,그 사람과 이때 관계 변화가 있을거예요!,,연애,-,-,9000,,9000,,60,,FALSE,2023. 9. 12.,"₩21,507",2.57,"₩8,364",39,54,21,54%,"₩451,650","₩451,650",₩0,50,"₩6,741",50,"₩9,033",0,-,노출,노출
,7355,뉴타로,,34702,재회운: 그 사람도 내 생각 할까?,,연애,재회,-,11000,,8100,,54,,FALSE,2023. 10. 4.,"₩9,651",1.18,"₩8,179",154,59,50,32%,"₩482,550","₩450,150","₩32,400",32,"₩6,894",30,"₩15,005",2,"₩16,200",노출,노출
,6602,작두언니,-,33184,연상?연하?내 운명의 상대는?,-,연애,새로운만남,-,12000,6000,6000,3000,40,20,FALSE,2023. 8. 28.,"₩3,758",1.08,"₩3,482",293,136,126,43%,"₩473,550","₩449,550","₩24,000",83,"₩2,032",82,"₩5,482",3,"₩8,000",노출,노출
,6506,타로여신 에리카💕,-,32157,자꾸 생각나는 그 사람의 속마음🌙,-,연애,속마음,-,18000,,9000,,60,,FALSE,2023. 8. 3.,"₩8,955",1.08,"₩8,292",82,54,50,61%,"₩447,750","₩447,750",₩0,27,"₩10,176",27,"₩16,583",0,-,노출,노출
,4229,바다등불길 타로봇,-,26186,[서브컬쳐 ONLY] 우리는 맞관일까?,-,기타,-,-,7500,,3750,,25,,FALSE,2023. 3. 13.,"₩28,226",5.00,"₩5,645",105,290,58,55%,"₩1,637,100","₩447,600","₩1,189,500",158,"₩8,849",77,"₩5,813",93,"₩12,790",노출,노출
,6101,발타자르,점성학,30679,[얼리버드] 그 운명의 러브 판타지,기타,연애,-,-,56000,29700,28050,14850,187,99,TRUE,2023. 6. 30.,"₩14,903",1.06,"₩14,075",498,36,34,7%,"₩506,700","₩447,300","₩59,400",12,"₩4,524",12,"₩37,275",1,"₩59,400",미노출,미노출
,6005,운명을읽는천사들,,31803,💰🛕나에게 곧 다가올 대박 금전운은?  #아이비스타로#금전운,,재물금전,-,-,9750,,9750,,65,,FALSE,2023. 7. 25.,"₩14,996",1.50,"₩9,997",89,51,34,38%,"₩509,850","₩446,250","₩63,600",46,"₩4,512",42,"₩10,625",4,"₩15,900",노출,노출
,3536,타로조이픽,-,26155,곧 다가올 {{이름}}님의 새로운 인연은?,-,연애,-,-,18000,,9000,,60,,FALSE,2023. 3. 14.,"₩10,941",1.20,"₩9,086",125,59,49,39%,"₩536,100","₩446,100","₩90,000",47,"₩4,787",45,"₩9,913",5,"₩18,000",노출,노출
,7355,뉴타로,,34142,10카드: 연락 언제 올까? + 재회 속마음,,연애,재회|속마음,-,12000,,12750,,85,,FALSE,2023. 9. 15.,"₩13,746",1.05,"₩13,076",94,41,39,41%,"₩536,100","₩445,800","₩90,300",35,"₩6,701",32,"₩13,931",4,"₩22,575",노출,노출
