age_group,menu_seq,menu_name,topic,content_type,buyers,revenue_krw,price_amount,open_date,is_open,is_stop_selling
36-50,58165,인연 찾기: 시기/상대/만나는 방법,연애,사주,263,4413600.0,19500,2026-01-07 15:00:00+00,true,false
36-50,48892,🩵하늘이 맺어준 혼인길 점괘🩵,결혼,사주,262,5351100.0,21000,2025-04-16 15:00:00+00,true,false
36-50,25978,D-DAY 재회 타로: 다시 만날 수 있을까?,연애,타로,248,4317300.0,18000,2023-03-08 15:00:00+00,true,false
36-50,18705,나는 결혼해도 되는 사주일까?,결혼,사주,242,687000.0,3000,2020-09-22 15:00:00+00,true,false
36-50,13663,어떤 사람과 사귈 운명일까?,연애,타로,230,346050.0,1500,,true,false
36-50,25297,사주로 보는 그 사람의 속마음,연애,사주,226,4457850.0,18000,2023-01-09 15:00:00+00,true,false
36-50,42660,"우리 커플 삼단궁합 : 연애궁합, 속궁합, 결혼궁합",연애,사주,221,5061600.0,27000,2024-07-26 02:00:01+00,true,false
36-50,57934,2026 신년 결혼운: 내 인생 최고의 배우자는?,결혼,사주,219,3643950.0,19500,2025-12-18 04:30:00+00,true,false
36-50,50542,[창광] 25년 하반기: 사랑운과 인연운,연애,사주,217,3685350.0,20250,2025-06-04 15:00:00+00,false,true
36-50,56648,재회 궁합: 그 사람 반드시 돌아오게 하는 법,연애,사주,211,4336050.0,24000,2025-10-29 15:00:00+00,true,false
36-50,58792,"내 사주 최고의 결혼, 최악의 결혼",결혼,사주,207,3696450.0,19500,2026-02-04 15:00:00+00,true,false
36-50,56255,2026년 놓치면 안 될 3번의 기회,일반운세,사주,206,4011450.0,21000,2025-10-09 15:00:00+00,true,false
36-50,53974,이 3번의 기회로: 상위 N% 부자가 됩니다,재물금전,사주,206,3762450.0,19500,2025-08-07 15:00:00+00,true,false
36-50,50773,[창광] 25년 하반기: 직업운과 합격운,학업직업,사주,203,3449850.0,20250,2025-06-18 15:00:00+00,false,true
36-50,18270,그 사람 아직 나한테 미련 있을까?,연애,타로,202,2263350.0,10500,2020-06-18 15:00:00+00,true,false
36-50,26214,그 사람도 날 좋아할까?,연애,타로,202,4445550.0,15000,2023-03-26 15:00:00+00,true,false
36-50,58528,시절 인연 vs 평생 인연,연애,사주,201,3546150.0,18750,2026-01-15 15:00:00+00,true,false
36-50,50774,[창광] 25년 하반기: 재물운과 문서운,재물금전,사주,187,3282750.0,20250,2025-06-12 02:00:00+00,false,true
36-50,20974,타고난 부(富): 내 사주 재물운과 평생 모을 재산은?,재물금전,사주,185,2983500.0,18000,2022-05-03 15:00:00+00,true,false
36-50,56254,결혼 궁합: 부부 합과 결혼 후 모습,연애,사주,180,3757950.0,24000,2025-10-01 15:00:00+00,true,false
36-50,41074,[완결판] 곧 다가올 나의 인생 연애,연애,타로,172,3147450.0,19500,2024-05-22 15:00:00+00,true,false
36-50,20348,타고난 궁합: 우리 사이 몇 점일까?,연애,사주,171,184050.0,3000,2022-03-27 15:00:00+00,true,false
36-50,21734,그 사람 속마음 [심화],연애,타로,168,4147350.0,18000,2022-06-28 15:00:00+00,true,false
36-50,59122,OO년 주목! 팔자가 뒤바뀌는 돈복 타이밍,재물금전,사주,164,2777100.0,19500,2026-03-04 15:00:00+00,true,false
36-50,34636,내 사주에 자녀 몇 명일까?: 타고난 재능과 성공운까지,가족자녀,사주,163,1494000.0,9000,2023-10-02 16:00:00+00,true,false
36-50,19192,타고난 결혼운 + 내 운명의 상대,결혼,사주,158,4564650.0,36000,2021-08-23 15:00:00+00,true,false
36-50,39091,재회 타로 : 그 사람의 첫 연락,연애,타로,157,2220450.0,13500,,true,false
36-50,58132,대운 풀이: 반드시 찾아올 3번의 기회,총운,사주,157,2632950.0,19500,2026-01-01 15:00:00+00,true,false
36-50,59782,"★{{시스템_생년}}★년생이면 꼭 봐야 할, 3번의 기회",일반운세,사주,157,2671500.0,19500,2026-04-01 15:00:00+00,true,false
36-50,53710,내 사주 일복: 평생 일할 팔자 vs 놀고먹는 팔자,일반운세,사주,156,2880000.0,19500,2025-07-24 15:00:00+00,true,false
36-50,24572,"{{이름}}[[이의/의]] 운명의 인연, 언제 만날까?",연애,사주,151,2609700.0,18000,2025-01-22 15:00:00+00,true,false
36-50,60013,내 운이 트이는 동네: 전국편,,사주,148,2589300.0,19500,2026-04-15 15:00:00+00,true,false
36-50,18648,내가 관심 있는 거 눈치챘을까?,연애,타로,148,129900.0,1500,2020-07-28 15:00:00+00,true,false
36-50,2127,이 주의 금전운,재물금전,타로,147,134550.0,1500,,true,false
36-50,22360,사주로 보는 내 결혼 상대는?,결혼,사주,144,2344650.0,18000,2022-08-10 15:00:00+00,true,false
36-50,18104,전연인 어떻게 지낼까 + 재회확률 높이는 법,연애,타로,142,321750.0,3000,,true,false
36-50,23705,그 사람 얼마나 잘 지낼까?,연애,타로,139,926850.0,1500,2022-09-29 15:00:00+00,true,false
36-50,48463,나만 몰랐던 호감시그널 : 붉은 실 인연🧶,연애,타로,137,3281700.0,18000,2025-04-02 15:00:00+00,true,false
36-50,538,이직해도 될까,학업직업,타로,135,145650.0,1500,,true,false
36-50,21964,내 사주에 연애 상대 몇 명 있을까?,연애,사주,134,2423850.0,24000,2022-07-21 15:00:00+00,true,false
36-50,16377,3개월 안에 다시 만날 수 있을까?,연애,타로,133,1389000.0,9000,,true,false
36-50,2303,그 사람과 나의 전생 관계,연애,점성학,132,93900.0,1500,,true,false
36-50,18646,그 사람 나랑 '어디까지' 상상해봤을까?,연애,타로,124,484500.0,1500,2020-07-30 11:47:00+00,true,false
36-50,37705,재회 vs 작별: 운명에 새겨진 우리의 엔딩,연애,사주,123,2411100.0,21000,2024-01-17 16:00:00+00,true,false
36-50,30940,이 사랑의 결말: 그 사람과 나의 인연,연애,타로,120,2789100.0,18000,2023-07-05 16:00:00+00,true,false
36-50,16426,좋아하는 그 사람의 속마음은?,연애,타로,120,1551450.0,10500,2019-12-19 15:00:00+00,true,false
36-50,60080,결혼 상대 외모 스펙: 상위 몇%일까?,,사주,119,2106900.0,19500,2026-04-23 15:00:00+00,true,false
36-50,18639,걔는 나를 연애 상대로 볼까?,연애,타로,119,1181700.0,9000,2020-07-22 15:00:00+00,true,false
36-50,2217,그날 헤어지지 않았다면,연애,타로,117,88800.0,1500,,true,false
36-50,2422,특정 날짜 내 사주 운세,일반운세,사주,115,275250.0,1500,,true,false
36-50,59584,그 사람의 속마음: 연애/결혼/재회/짝사랑,연애,사주,113,2323800.0,19500,2026-03-25 15:00:00+00,true,false
36-50,2227,동갑vs연하vs연상,연애,타로,110,94350.0,1500,,true,false
36-50,23089,연봉 상승 비책: 올해 취업•이직운,재물금전,사주,110,1852200.0,18000,2025-01-30 15:00:00+00,true,false
36-50,18142,"다음 연애 언제, 어디서 시작될까?",연애,타로,107,1326150.0,12000,2020-06-03 15:00:00+00,true,false
36-50,42062,사주 살풀이: 타고난 살과 2025년의 살,일반운세,사주,106,1348350.0,21450,2024-08-28 15:00:00+00,false,true
36-50,26500,"내 사주의 천생연분, 어떤 사람일까?",연애,사주,106,1848900.0,21000,2023-04-06 10:00:00+00,true,false
36-50,23088,오늘의 썸 연애운: 그 사람과 잘 되는 법,연애,사주,105,73650.0,1500,2022-09-21 15:00:00+00,true,false
36-50,23187,이번 주에 만나게 될 인연은?,연애,타로,104,85200.0,1500,2022-09-26 15:00:00+00,true,false
36-50,43249,"사주 직업 컨설팅: 사업, 직장, 업종",학업직업,사주,104,1634250.0,18000,2024-08-22 15:00:00+00,true,false
36-50,51499,[창광] 25년 하반기 운세 통합편,총운,사주,104,5917650.0,66000,2025-06-25 15:00:00+00,false,true
36-50,60674,"내 능력보다 크게 성공하기: 재능, 타이밍, 인복",,사주,100,1681500.0,19500,2026-05-06 15:00:00+00,true,false
36-50,2465,사주로 보는 내 전성기,일반운세,사주,100,423600.0,9000,,true,false
36-50,58759,"재회의 조건: 골든타임, 시그널, 행동지침",연애,사주,99,1945500.0,19500,,true,false
36-50,50344,[추가구매] 2025 을사년 하반기 애정운,연애,사주,99,942000.0,9000,,false,true
36-50,18467,먼저 연락 올 확률은?,연애,타로,99,859950.0,6000,2020-07-07 15:00:00+00,true,false
36-50,2441,우리 커플 스킨십 궁합은?,연애,타로,97,89400.0,1500,,true,false
36-50,2202,사주로 보는 직업운,학업직업,사주,96,144600.0,1500,,true,false
36-50,30875,내 사주 배우자 궁(宮)에 있는 사람은?,연애,사주,96,1915500.0,27000,2023-07-03 16:00:00+00,true,false
36-50,2196,헤어진 사람 잊는 법,연애,타로,95,76200.0,1500,,true,false
36-50,27706,비로소 만나게 될 나의 운명,연애,타로,94,1332450.0,15000,2023-06-06 16:00:00+00,true,false
36-50,47737,"'OO세, 이 선택으로 운명이 바뀝니다'",일반운세,사주,94,1721400.0,18000,2025-03-05 15:00:00+00,true,false
36-50,2155,이달의 취업운은 어떨까?,학업직업,타로,93,82200.0,1500,,true,false
36-50,20320,(추천할인) 우리 사귈 수 있을까?: 사귈 확률 계산기,연애,타로,92,746100.0,9000,,false,false
36-50,43415,[히든스킬] 내 사주에 쓰인 운명의 배우자,결혼,사주,92,1509300.0,18000,,false,false
36-50,2240,연애할 때 내 매력은 뭘까?,연애,타로,92,105900.0,1500,,true,false
36-50,453,내 인생 황금기와 암흑기: 사주팔자 풀이,일반운세,사주,92,1509300.0,18000,,true,false
36-50,44899,임신 타로: 이번 달 우리 아기 찾아올까?,가족자녀,타로,91,2437500.0,29250,2024-11-27 15:00:00+00,true,false
36-50,2265,내 연애가 유독 힘든 이유,연애,타로,89,62250.0,1500,,true,false
36-50,2151,우리가 헤어진 이유,연애,타로,89,65400.0,1500,,true,false
36-50,45658,이 사람과 결혼해도 될까?: 결혼 전 필수 궁합,결혼,사주,89,2043900.0,21000,2025-01-02 15:00:00+00,true,false
36-50,2219,다른 사람이 보는 내 매력과 장점은?,일반운세,타로,89,146550.0,1500,,true,false
36-50,59452,추가조언_고민 OX 타로,기타,,88,36750.0,150,,false,false
36-50,2429,그 사람과 사귀면 어떨까?,연애,타로,88,288750.0,1800,,true,false
36-50,26502,사주로 보는 결혼수: 나는 언제 결혼할까?,결혼,사주,87,2164050.0,27000,2023-03-30 15:00:00+00,true,false
36-50,18653,내 SNS 염탐하는 사람 있을까?,연애,타로,87,144150.0,1500,2020-09-16 15:00:00+00,true,false
36-50,18301,{{이름}}[[이의/의]] 11월 종합운,일반운세,타로,86,1317300.0,12000,,true,false
36-50,45097,헤어진 X와 재회할 수 있을까?,연애,사주,86,1948950.0,27000,2024-11-20 15:00:00+00,true,false
36-50,18105,다가올 인연의 외모·성격·직업은?,연애,타로,86,796650.0,9000,2020-05-31 15:00:00+00,true,false
36-50,18144,그 사람 손절할까 말까?,연애,타로,86,232650.0,1500,2020-06-10 15:00:00+00,true,false
36-50,55492,재회 타로 즉문즉답: 그 사람 속마음·재회 가능성,연애,타로,86,1845900.0,25800,2025-09-11 15:00:00+00,true,false
36-50,23222,그 사람 나한테 왜 이럴까?,연애,타로,85,400800.0,1500,2022-09-27 15:00:00+00,true,false
36-50,35527,사주 궁합으로 보는 우리의 현재와 미래,연애,사주,85,1737150.0,21000,2023-10-31 16:00:00+00,true,false
36-50,537,나에게 어울리는 직업은?,학업직업,타로,84,81450.0,1500,,true,false
36-50,2425,이달의 합격운,학업직업,사주,83,314100.0,3000,,true,false
36-50,540,직장사람 속마음,연애,타로,83,84150.0,1500,,true,false
36-50,2366,지금 헤어져도 될까,연애,타로,83,180450.0,1500,,true,false
36-50,24871,1년 뒤 그 사람과 무슨 사이일까?,연애,타로,83,286350.0,3600,2022-12-14 15:00:00+00,true,false
36-50,53875,짝사랑에서 썸까지: 우리 무슨 사이일까?,연애,타로,83,1633050.0,18000,2025-07-30 15:00:00+00,true,false
36-50,16378,짝사랑 이루어질까?,연애,타로,82,1249650.0,9000,,true,false
36-50,49921,연애 무물 타로: 11카드 스프레드,연애,,81,1565250.0,30000,,false,false
36-50,57835,[추가구매] 2026 병오년 운세: 사랑과 인연,연애,사주,81,764100.0,9000,,false,false
36-50,2351,퇴사할까 말까,학업직업,타로,79,70500.0,1500,,true,false
36-50,59353,시기로 보는 연애운: 똥차 시기 & 꽃길 시기,연애,사주,78,1382400.0,19500,2026-03-11 15:00:00+00,true,false
36-50,20347,내 인생의 귀인 + 운명의 상대는?,연애,사주,78,965400.0,30000,2022-03-24 15:00:00+00,true,false
36-50,44276,🪫질문권 추가 충전 (1개),기타,,78,142650.0,1500,,false,false
36-50,36042,사주로 보는 그 사람의 '진짜' 속마음🚨,연애,사주,78,1718700.0,21000,2023-11-15 16:00:00+00,true,false
36-50,56383,2026년 나에게 찾아올 12가지 행운,총운,타로,77,818100.0,13500,2025-10-09 15:00:00+00,true,false
36-50,60244,연애 상대 스포: 내 사주 존잘/존예,,사주,77,1348650.0,19500,2026-04-29 15:00:00+00,true,false
36-50,43513,2025 을사년 운세: 사랑과 인연,연애,사주,77,1330200.0,19500,2024-09-10 15:00:00+00,false,true
36-50,18641,걔도 지금 나 보고 싶을까?,연애,타로,76,1162050.0,6000,,true,false
36-50,2128,연애운 높이는 노하우,연애,타로,75,51750.0,1500,,true,false
36-50,28729,내 운이 트이는 동네는?(서울편),일반운세,사주,74,1551450.0,24000,2023-05-25 23:25:30+00,true,false
36-50,2503,그 사람이 보는 내 이미지,연애,타로,73,188550.0,1500,,true,false
36-50,54271,연락타로: 그 사람 속마음 & 행동지침,연애,타로,71,1480950.0,18000,2025-08-13 15:00:00+00,true,false
36-50,2328,내 운명의 상대,연애,사주,71,1082100.0,15000,2021-02-11 15:00:00+00,true,false
36-50,16223,솔로 탈출 언제 가능할까?,연애,타로,70,649950.0,9000,,true,false
36-50,56185,2026년 신년운세: 궁금한 건 다 봐주는 신년 타로,총운,타로,69,1376550.0,25800,2025-10-01 15:00:00+00,true,false
36-50,2329,화 풀어주는 법,일반운세,타로,69,57150.0,1500,,true,false
36-50,2326,그 사람과 나의 속궁합,연애,사주,68,1545150.0,21000,2021-03-04 15:00:00+00,true,false
36-50,34575,절대로 놓치면 안 될 결혼 상대와 시기는?,결혼,사주,66,1287300.0,21000,2023-09-24 16:00:00+00,true,false
36-50,59419,최고의 선택일까?: 결혼 궁합 진단,결혼,사주,66,1263300.0,19500,2026-03-18 15:00:00+00,true,false
36-50,2216,그 회사가 나랑 잘 어울릴까?,일반운세,타로,66,236700.0,1500,,true,false
36-50,18502,그 사람이랑 결혼하면 어떨까?,연애,타로,66,293100.0,9000,,true,false
36-50,18635,사주로 보는 대박 부업운,재물금전,사주,66,142200.0,4500,2020-07-22 10:30:00+00,true,false
36-50,2253,결혼 위기 극복법,결혼,타로,66,51450.0,1500,,true,false
36-50,2237,그 사람의 변심 이유,연애,타로,64,183000.0,1500,,true,false
36-50,21040,타고난 부(富): 재물운과 평생 모을 재산은?,재물금전,사주,64,1073250.0,18000,,true,false
36-50,34075,"불안한 사랑, 우리 관계의 미래는?",연애,사주,63,3855750.0,49500,,true,false
36-50,49917,연애 무물 타로: 7카드 스프레드,연애,,62,1122600.0,25800,,false,false
36-50,25204,플러팅 타로: 내가 끌리는 VS 내게 끌리는 사람,일반운세,타로,60,1059750.0,18000,2023-01-04 15:00:00+00,true,false
36-50,46384,이번 달 임신 확률은?,가족자녀,타로,60,1075050.0,18000,2025-01-08 15:00:00+00,true,false
36-50,2129,싸우지 않으려면,연애,타로,60,58050.0,1500,,true,false
36-50,2272,나는 어떤 타입과 어울릴까?,일반운세,타로,59,45450.0,1500,,true,false
36-50,42036,[CRM할인] D-DAY 타로: 솔로 탈출까지 며칠 남았을까?,연애,타로,59,772650.0,16500,,false,false
36-50,43216,2025년 신년운세 보고서,총운,사주,59,1189650.0,37500,2024-09-04 15:00:00+00,false,true
36-50,47638,"🏆재물, 커리어, 학업: 황금 타이밍",재물금전,사주,59,948750.0,18000,2025-02-26 15:00:00+00,true,false
36-50,2170,우리가 헤어진다면,연애,타로,58,124800.0,1500,,true,false
36-50,58990,"내 사주 자식복: 관계, 출세, 노후",가족자녀,사주,58,1059000.0,19500,2026-02-19 15:00:00+00,true,false
36-50,48925,{{이름}}[[이의/의]] 연애 O X : 직진해도 될까?,연애,타로,57,968100.0,16500,2025-04-23 15:00:00+00,true,false
36-50,58957,임신 궁합: 택일과 길일,가족자녀,사주,57,1644750.0,31500,2026-02-11 15:00:00+00,true,false
36-50,19002,이별리셋 패키지: 전애인 후폭풍 + 재회운,연애,타로,57,1037550.0,18000,,true,false
36-50,26182,인생 역전의 비밀: 내 사주에 주목할 운명은?,일반운세,사주,56,1117950.0,27000,2023-03-09 15:00:00+00,true,false
36-50,2395,내 첫인상 어떨까?,일반운세,타로,54,47700.0,1500,,true,false
36-50,18668,사주로 보는 성격유형,자기탐구,사주,52,49950.0,9900,,true,false
36-50,2250,면접 합격할 수 있을까?,학업직업,타로,51,132300.0,1500,,true,false
36-50,25454,인생역전 3대운 풀이: 대운은 언제 들어올까?,일반운세,사주,50,973650.0,21000,2023-02-07 15:00:00+00,true,false
36-50,20314,(추천할인) 그 사람과 나의 속궁합,연애,사주,50,900150.0,21000,,false,false
36-50,55361,[2인 할인] 2026년 신년운세 보고서,총운,,50,3098850.0,75000,,false,false
36-50,16379,썸 어떻게 될까?,연애,타로,49,379200.0,9000,,true,false
36-50,23186,이번 주에 고백하면 성공할까?,연애,타로,49,34800.0,1500,2022-09-26 15:00:00+00,true,false
36-50,45526,"재물운 심층 분석: 30년 뒤, 상위 % 일까?",재물금전,사주,49,804750.0,18000,2024-12-11 15:00:00+00,true,false
36-50,44274,🔋질문권 충전 (5개),기타,,49,192750.0,4500,,false,false
36-50,45625,내 사주에 결혼? 필수 vs 선택,결혼,사주,48,962850.0,21000,2024-12-18 15:00:00+00,true,false
36-50,536,시험 잘 볼 수 있을까,학업직업,타로,48,135600.0,1500,,true,false
36-50,526,우리가 싸우는 이유,연애,타로,48,39900.0,1500,,true,false
36-50,23883,선택 타로: 이 사람 계속 만나도 될까?,연애,타로,47,385500.0,15000,2022-10-31 15:00:00+00,true,false
36-50,2296,지금 하는 거...계속 할까 말까?,일반운세,타로,47,79650.0,1500,,true,false
36-50,47407,{{이름}}[[이의/의]] 결혼 궁합 현실판: 돈?💰 사랑?❤️,결혼,사주,47,873900.0,18000,2025-02-12 15:00:00+00,true,false
36-50,43684,[창광] 25년 을사년 재물운과 문서운,재물금전,사주,47,673350.0,18000,2024-10-10 05:00:00+00,false,true
36-50,26258,반드시 잡아야 할 내 인생의 귀인은? [실사판],일반운세,사주,47,1024050.0,21000,2023-03-14 15:00:00+00,true,false
36-50,17147,지원한 회사에 합격할 수 있을까?,학업직업,타로,47,1102800.0,9000,2020-03-26 15:00:00+00,true,false
36-50,18146,선택타로 - A vs B,일반운세,타로,46,454200.0,9000,2020-06-10 15:00:00+00,true,false
36-50,22690,일생 풀이: 천운과 타고난 복(福),일반운세,사주,46,898950.0,21000,2022-08-28 15:00:00+00,true,false
36-50,18647,둘 중 누가 더 좋아할까?,연애,타로,46,638400.0,7500,2020-07-29 10:55:00+00,true,false
36-50,28378,"[1단계 생각 정리] 미련일까, 사랑일까?",연애,타로,45,95850.0,6000,2023-05-22 15:00:00+00,true,false
36-50,2363,그 사람이 바라는 내 모습은?,연애,타로,45,79650.0,1500,,true,false
36-50,43186,[히든스킬] 그 사람 속마음 [심화],연애,타로,45,611700.0,18000,,false,false
36-50,23086,D-DAY 타로: 솔로 탈출까지 며칠 남았을까?,연애,타로,45,691200.0,16500,2022-09-21 15:00:00+00,true,false
36-50,2263,내 애인 바람기,연애,타로,44,123150.0,1500,,true,false
36-50,55030,임신·출산 타로: 임신 가능성·둘째 고민·가족의 미래,가족자녀,타로,44,805800.0,25800,2025-08-28 15:00:00+00,true,false
36-50,53644,관상 컨설팅: 미래 배우자 스펙 UP,연애,기타,43,539850.0,13500,2025-08-19 15:00:00+00,true,false
36-50,44371,도화살로 보는 연애운 전성기,연애,사주,43,728250.0,19500,2024-10-30 15:00:00+00,true,false
36-50,18933,인생 피는 필승 사주 : 내 인생 언제 필까? + 필승 개운법 일주 풀이,일반운세,사주,43,1048800.0,36000,2021-03-10 15:00:00+00,true,false
36-50,43685,[창광] 25년 을사년 직업운과 합격운,학업직업,사주,43,465750.0,18000,2024-10-16 15:00:00+00,false,true
36-50,11273,둘 중 누구를 만날까?,일반운세,타로,42,39450.0,1500,,true,false
36-50,55822,박향옥 2026 신년 리터치,총운,사주,42,26250.0,9000,2025-09-18 15:00:00+00,true,false
36-50,43447,2025년 나에게 찾아올 12가지 행운,총운,타로,42,414600.0,13500,2024-08-29 08:30:00+00,false,true
36-50,2343,우리 2세는 어떤 아이일까?,일반운세,타로,42,28350.0,1500,2020-07-30 15:00:00+00,true,false
36-50,40708,"이별, 그 후… 너와 나의 속마음",연애,타로,42,981750.0,19500,2024-05-09 16:00:00+00,true,false
36-50,20317,"(추천할인) 다음 연애 언제, 어디서 시작될까?",연애,타로,42,437250.0,12000,,false,false
36-50,29757,그 사람 미리보기,연애,사주,39,395400.0,21000,2023-06-09 05:14:14+00,true,false
36-50,18725,헤어진 연인과의 재회 확률,연애,,39,118050.0,6000,2021-01-15 02:25:00+00,true,false
36-50,24509,내 사주의 연애와 결혼: 운명의 두 사람,연애,사주,38,593100.0,18000,2022-12-11 15:00:00+00,true,false
36-50,18570,내 인생 언제 필까?: 3번의 기회🔑,일반운세,사주,38,594150.0,18000,2021-07-27 15:00:00+00,true,false
36-50,21140,(추천할인) 솔로 탈출 가능할까?,연애,타로,37,333300.0,9000,,false,false
36-50,54503,운명의 결혼 상대: 배우자 스펙·결혼 시기·만나는 법,결혼,타로,37,711750.0,25800,2025-08-21 15:00:00+00,true,false
36-50,2248,서류 합격할 수 있을까?,학업직업,타로,36,139050.0,1500,,true,false
36-50,16442,지금 직장 퇴사해도 될까?,학업직업,타로,36,338550.0,10500,2020-01-06 15:00:00+00,true,false
36-50,24082,내 아이는 출세할 사주일까?,가족자녀,사주,36,597150.0,18000,2022-11-07 15:00:00+00,true,false
36-50,20546,나에게 남은 연애 기회는?,연애,타로,36,525900.0,15000,2022-04-05 15:00:00+00,true,false
36-50,50509,[특별할인] 내 팔자에 새겨진 천년배필,연애,사주,35,584400.0,21000,,false,false
36-50,44108,2025년에 찾아올 두 명의 인연,연애,사주,35,780600.0,24000,2024-10-09 15:00:00+00,false,true
36-50,38993,사주로 보는 결혼 : 그 사람의 본심 👤,결혼,사주,35,725850.0,21000,,true,false
36-50,27178,내 사주의 배우자 궁에 있는 사람은?,연애,사주,35,775650.0,27000,2023-04-21 01:00:00+00,true,false
36-50,44277,🪫질문권 추가 충전 (3개),기타,,34,115050.0,3000,,false,false
36-50,16816,이름풀이 - 운명과 주의할 점,일반운세,사주,34,321600.0,10500,2020-03-11 15:00:00+00,true,false
36-50,42392,2025년 솔로 탈출 시기,연애,사주,34,786600.0,24000,2024-09-26 06:00:00+00,false,true
36-50,37773,[학부모 필독 사주] 내 아이의 재능과 운명,가족자녀,사주,34,696150.0,21000,2024-01-24 16:00:00+00,true,false
36-50,59914,최후 재회 방법: 도저히 붙잡히지 않는 그 사람,,사주,34,608700.0,19500,2026-04-08 15:00:00+00,true,false
36-50,43284,[히든스킬] 그 사람과 나의 3가지 사주궁합,연애,사주,33,543750.0,27000,,false,false
36-50,2251,소개팅 상대 어떤 사람일까?,연애,타로,33,32100.0,1500,,true,false
36-50,36439,"짝이 있는 그 사람, 나에게 올까?",연애,사주,33,1835250.0,49500,2023-11-28 15:00:00+00,true,false
36-50,36508,내 사주에 적힌 운명의 배우자,연애,사주,33,454950.0,15000,2023-12-06 16:00:00+00,true,false
36-50,40048,사주로 보는 인생 그래프: 일생풀이,일반운세,사주,33,1064550.0,39000,2024-04-10 15:00:00+00,true,false
36-50,24008,절대 놓치면 안 될 결혼 상대와 시기는?,결혼,사주,33,580950.0,21000,2022-11-02 15:00:00+00,true,false
36-50,43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애,,32,671700.0,24000,,false,false
36-50,2345,반려동물의 속마음,연애,타로,32,34200.0,1500,,true,false
36-50,42327,[CRM할인] D-DAY 재회 타로: 다시 만날 수 있을까?,연애,타로,32,471300.0,18000,,false,false
36-50,16446,솔로탈출 확률 계산기,연애,타로,30,127200.0,9000,2020-01-09 15:00:00+00,true,false
36-50,22195,사주로 보는 미래: 나는 언제 출세할까?,일반운세,사주,30,525750.0,18750,2022-08-08 15:00:00+00,true,false
36-50,42754,그 사람과 나의 재회 공식 3가지,연애,타로,30,510750.0,17250,2024-08-01 05:00:00+00,true,false
